aphiaid,animal_origin,stock,length,length_type,weight,life_stage,age,sex,animal_reference_id,animal_project_reference,datacenter_reference
158075,H,Central Valley Late-Fall,0.151,FORK,0.0355,UNKNOWN,5.33,UNKNOWN,MACFL-16387,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-16388,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.0259,UNKNOWN,5.33,UNKNOWN,MACFL-16389,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0282,UNKNOWN,5.33,UNKNOWN,MACFL-16390,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.03,UNKNOWN,5.33,UNKNOWN,MACFL-16391,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0402,UNKNOWN,5.33,UNKNOWN,MACFL-16392,MACFL,nep
158075,H,Central Valley Late-Fall,0.166,FORK,0.0478,UNKNOWN,5.33,UNKNOWN,MACFL-16393,MACFL,nep
158075,H,Central Valley Late-Fall,0.172,FORK,0.0538,UNKNOWN,5.33,UNKNOWN,MACFL-16394,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0291,UNKNOWN,5.33,UNKNOWN,MACFL-16395,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.031,UNKNOWN,5.33,UNKNOWN,MACFL-16396,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0337,UNKNOWN,5.33,UNKNOWN,MACFL-16397,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0488,UNKNOWN,5.33,UNKNOWN,MACFL-16398,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0451,UNKNOWN,5.33,UNKNOWN,MACFL-16399,MACFL,nep
158075,H,Central Valley Late-Fall,0.164,FORK,0.0468,UNKNOWN,5.33,UNKNOWN,MACFL-16400,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0395,UNKNOWN,5.33,UNKNOWN,MACFL-16401,MACFL,nep
158075,H,Central Valley Late-Fall,0.135,FORK,0.0267,UNKNOWN,5.33,UNKNOWN,MACFL-16402,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.028,UNKNOWN,5.33,UNKNOWN,MACFL-16403,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0358,UNKNOWN,5.33,UNKNOWN,MACFL-16404,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0352,UNKNOWN,5.33,UNKNOWN,MACFL-16405,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0312,UNKNOWN,5.33,UNKNOWN,MACFL-16406,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.0287,UNKNOWN,5.33,UNKNOWN,MACFL-16407,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.034,UNKNOWN,5.33,UNKNOWN,MACFL-16408,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0328,UNKNOWN,5.33,UNKNOWN,MACFL-16409,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0356,UNKNOWN,5.33,UNKNOWN,MACFL-16410,MACFL,nep
158075,H,Central Valley Late-Fall,0.161,FORK,0.0452,UNKNOWN,5.33,UNKNOWN,MACFL-16411,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.041,UNKNOWN,5.33,UNKNOWN,MACFL-16412,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0447,UNKNOWN,5.33,UNKNOWN,MACFL-16413,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0455,UNKNOWN,5.33,UNKNOWN,MACFL-16414,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0266,UNKNOWN,5.33,UNKNOWN,MACFL-16415,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0343,UNKNOWN,5.33,UNKNOWN,MACFL-16416,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.028,UNKNOWN,5.33,UNKNOWN,MACFL-16417,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0411,UNKNOWN,5.33,UNKNOWN,MACFL-16418,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.044,UNKNOWN,5.33,UNKNOWN,MACFL-16419,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0292,UNKNOWN,5.33,UNKNOWN,MACFL-16420,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0316,UNKNOWN,5.33,UNKNOWN,MACFL-16421,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0347,UNKNOWN,5.33,UNKNOWN,MACFL-16422,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0565,UNKNOWN,5.33,UNKNOWN,MACFL-16423,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0315,UNKNOWN,5.33,UNKNOWN,MACFL-16424,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0284,UNKNOWN,5.33,UNKNOWN,MACFL-16425,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0417,UNKNOWN,5.33,UNKNOWN,MACFL-16426,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0412,UNKNOWN,5.33,UNKNOWN,MACFL-16427,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0326,UNKNOWN,5.33,UNKNOWN,MACFL-16428,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0312,UNKNOWN,5.33,UNKNOWN,MACFL-16429,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0507,UNKNOWN,5.33,UNKNOWN,MACFL-16430,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0383,UNKNOWN,5.33,UNKNOWN,MACFL-16431,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.033,UNKNOWN,5.33,UNKNOWN,MACFL-16432,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0294,UNKNOWN,5.33,UNKNOWN,MACFL-16433,MACFL,nep
158075,H,Central Valley Late-Fall,0.167,FORK,0.0512,UNKNOWN,5.33,UNKNOWN,MACFL-16434,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0394,UNKNOWN,5.33,UNKNOWN,MACFL-16435,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0316,UNKNOWN,5.33,UNKNOWN,MACFL-16436,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0576,UNKNOWN,5.33,UNKNOWN,MACFL-16437,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0324,UNKNOWN,5.33,UNKNOWN,MACFL-16438,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.0394,UNKNOWN,5.33,UNKNOWN,MACFL-16439,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0546,UNKNOWN,5.33,UNKNOWN,MACFL-16440,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0285,UNKNOWN,5.33,UNKNOWN,MACFL-16441,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.033,UNKNOWN,5.33,UNKNOWN,MACFL-16442,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0287,UNKNOWN,5.33,UNKNOWN,MACFL-16443,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0359,UNKNOWN,5.33,UNKNOWN,MACFL-16444,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0264,UNKNOWN,5.33,UNKNOWN,MACFL-16445,MACFL,nep
158075,H,Central Valley Late-Fall,0.138,FORK,0.0305,UNKNOWN,5.33,UNKNOWN,MACFL-16446,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0408,UNKNOWN,5.33,UNKNOWN,MACFL-16447,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0333,UNKNOWN,5.33,UNKNOWN,MACFL-16448,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.033,UNKNOWN,5.33,UNKNOWN,MACFL-16449,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0387,UNKNOWN,5.33,UNKNOWN,MACFL-16450,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0424,UNKNOWN,5.33,UNKNOWN,MACFL-16451,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0415,UNKNOWN,5.33,UNKNOWN,MACFL-16452,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-16453,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0336,UNKNOWN,5.33,UNKNOWN,MACFL-16454,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0378,UNKNOWN,5.33,UNKNOWN,MACFL-16455,MACFL,nep
158075,H,Central Valley Late-Fall,0.149,FORK,0.0368,UNKNOWN,5.33,UNKNOWN,MACFL-16456,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0374,UNKNOWN,5.33,UNKNOWN,MACFL-16457,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.032,UNKNOWN,5.33,UNKNOWN,MACFL-16458,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0358,UNKNOWN,5.33,UNKNOWN,MACFL-16459,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.027,UNKNOWN,5.33,UNKNOWN,MACFL-16460,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.03,UNKNOWN,5.33,UNKNOWN,MACFL-16461,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0337,UNKNOWN,5.33,UNKNOWN,MACFL-16462,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.035,UNKNOWN,5.33,UNKNOWN,MACFL-16463,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.036,UNKNOWN,5.33,UNKNOWN,MACFL-16464,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0349,UNKNOWN,5.33,UNKNOWN,MACFL-16465,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0342,UNKNOWN,5.33,UNKNOWN,MACFL-16466,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0541,UNKNOWN,5.33,UNKNOWN,MACFL-16467,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0441,UNKNOWN,5.33,UNKNOWN,MACFL-16468,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0325,UNKNOWN,5.33,UNKNOWN,MACFL-16469,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.032,UNKNOWN,5.33,UNKNOWN,MACFL-16470,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0478,UNKNOWN,5.33,UNKNOWN,MACFL-14282,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0393,UNKNOWN,5.33,UNKNOWN,MACFL-14283,MACFL,nep
158075,H,Central Valley Late-Fall,0.164,FORK,0.0551,UNKNOWN,5.33,UNKNOWN,MACFL-14284,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0462,UNKNOWN,5.33,UNKNOWN,MACFL-14285,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0376,UNKNOWN,5.33,UNKNOWN,MACFL-14286,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0416,UNKNOWN,5.33,UNKNOWN,MACFL-14287,MACFL,nep
158075,H,Central Valley Late-Fall,0.173,FORK,0.0626,UNKNOWN,5.33,UNKNOWN,MACFL-14288,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0344,UNKNOWN,5.33,UNKNOWN,MACFL-14289,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0376,UNKNOWN,5.33,UNKNOWN,MACFL-16471,MACFL,nep
158075,H,Central Valley Late-Fall,0.165,FORK,0.0445,UNKNOWN,5.33,UNKNOWN,MACFL-16472,MACFL,nep
158075,H,Central Valley Late-Fall,0.154,FORK,0.0381,UNKNOWN,5.33,UNKNOWN,MACFL-16473,MACFL,nep
158075,H,Central Valley Late-Fall,0.173,FORK,0.0565,UNKNOWN,5.33,UNKNOWN,MACFL-16474,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0381,UNKNOWN,5.33,UNKNOWN,MACFL-16475,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0459,UNKNOWN,5.33,UNKNOWN,MACFL-16476,MACFL,nep
158075,H,Central Valley Late-Fall,0.17,FORK,0.0532,UNKNOWN,5.33,UNKNOWN,MACFL-16477,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.0614,UNKNOWN,5.33,UNKNOWN,MACFL-16478,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0423,UNKNOWN,5.33,UNKNOWN,MACFL-16479,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0292,UNKNOWN,5.33,UNKNOWN,MACFL-16480,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0369,UNKNOWN,5.33,UNKNOWN,MACFL-16481,MACFL,nep
158075,H,Central Valley Late-Fall,0.162,FORK,0.0453,UNKNOWN,5.33,UNKNOWN,MACFL-16482,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0362,UNKNOWN,5.33,UNKNOWN,MACFL-16483,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0281,UNKNOWN,5.33,UNKNOWN,MACFL-16484,MACFL,nep
158075,H,Central Valley Late-Fall,0.135,FORK,0.0251,UNKNOWN,5.33,UNKNOWN,MACFL-16485,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0431,UNKNOWN,5.33,UNKNOWN,MACFL-16486,MACFL,nep
158075,H,Central Valley Late-Fall,0.139,FORK,0.0299,UNKNOWN,5.33,UNKNOWN,MACFL-16487,MACFL,nep
158075,H,Central Valley Late-Fall,0.135,FORK,0.0249,UNKNOWN,5.33,UNKNOWN,MACFL-16488,MACFL,nep
158075,H,Central Valley Late-Fall,0.163,FORK,0.0463,UNKNOWN,5.33,UNKNOWN,MACFL-16489,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0401,UNKNOWN,5.33,UNKNOWN,MACFL-16490,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0305,UNKNOWN,5.33,UNKNOWN,MACFL-16491,MACFL,nep
158075,H,Central Valley Late-Fall,0.151,FORK,0.0362,UNKNOWN,5.33,UNKNOWN,MACFL-16492,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0412,UNKNOWN,5.33,UNKNOWN,MACFL-16493,MACFL,nep
158075,H,Central Valley Late-Fall,0.146,FORK,0.0324,UNKNOWN,5.33,UNKNOWN,MACFL-16494,MACFL,nep
158075,H,Central Valley Late-Fall,0.147,FORK,0.0318,UNKNOWN,5.33,UNKNOWN,MACFL-16495,MACFL,nep
158075,H,Central Valley Late-Fall,0.143,FORK,0.0301,UNKNOWN,5.33,UNKNOWN,MACFL-16496,MACFL,nep
158075,H,Central Valley Late-Fall,0.153,FORK,0.0359,UNKNOWN,5.33,UNKNOWN,MACFL-16497,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.0271,UNKNOWN,5.33,UNKNOWN,MACFL-16498,MACFL,nep
158075,H,Central Valley Late-Fall,0.15,FORK,0.0362,UNKNOWN,5.33,UNKNOWN,MACFL-16499,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0311,UNKNOWN,5.33,UNKNOWN,MACFL-16500,MACFL,nep
158075,H,Central Valley Late-Fall,0.166,FORK,0.0519,UNKNOWN,5.33,UNKNOWN,MACFL-16501,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0297,UNKNOWN,5.33,UNKNOWN,MACFL-16502,MACFL,nep
158075,H,Central Valley Late-Fall,0.141,FORK,0.0323,UNKNOWN,5.33,UNKNOWN,MACFL-16503,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0437,UNKNOWN,5.33,UNKNOWN,MACFL-16504,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0438,UNKNOWN,5.33,UNKNOWN,MACFL-16505,MACFL,nep
158075,H,Central Valley Late-Fall,0.157,FORK,0.0408,UNKNOWN,5.33,UNKNOWN,MACFL-16506,MACFL,nep
158075,H,Central Valley Late-Fall,0.138,FORK,0.0279,UNKNOWN,5.33,UNKNOWN,MACFL-16507,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.027,UNKNOWN,5.33,UNKNOWN,MACFL-16508,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0431,UNKNOWN,5.33,UNKNOWN,MACFL-16509,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.042,UNKNOWN,5.33,UNKNOWN,MACFL-16510,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0292,UNKNOWN,5.33,UNKNOWN,MACFL-16511,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0334,UNKNOWN,5.33,UNKNOWN,MACFL-16512,MACFL,nep
158075,H,Central Valley Late-Fall,0.16,FORK,0.044,UNKNOWN,5.33,UNKNOWN,MACFL-16513,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0298,UNKNOWN,5.33,UNKNOWN,MACFL-16514,MACFL,nep
158075,H,Central Valley Late-Fall,0.152,FORK,0.0353,UNKNOWN,5.33,UNKNOWN,MACFL-16515,MACFL,nep
158075,H,Central Valley Late-Fall,0.169,FORK,0.0511,UNKNOWN,5.33,UNKNOWN,MACFL-16516,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0383,UNKNOWN,5.33,UNKNOWN,MACFL-16517,MACFL,nep
158075,H,Central Valley Late-Fall,0.159,FORK,0.0373,UNKNOWN,5.33,UNKNOWN,MACFL-16518,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0308,UNKNOWN,5.33,UNKNOWN,MACFL-16519,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.031,UNKNOWN,5.33,UNKNOWN,MACFL-16520,MACFL,nep
158075,H,Central Valley Late-Fall,0.168,FORK,0.0491,UNKNOWN,5.33,UNKNOWN,MACFL-16521,MACFL,nep
158075,H,Central Valley Late-Fall,0.174,FORK,0.053,UNKNOWN,5.33,UNKNOWN,MACFL-16522,MACFL,nep
158075,H,Central Valley Late-Fall,0.173,FORK,0.0524,UNKNOWN,5.33,UNKNOWN,MACFL-16523,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0317,UNKNOWN,5.33,UNKNOWN,MACFL-16524,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0298,UNKNOWN,5.33,UNKNOWN,MACFL-16525,MACFL,nep
158075,H,Central Valley Late-Fall,0.142,FORK,0.0264,UNKNOWN,5.33,UNKNOWN,MACFL-16526,MACFL,nep
158075,H,Central Valley Late-Fall,0.14,FORK,0.0298,UNKNOWN,5.33,UNKNOWN,MACFL-16527,MACFL,nep
158075,H,Central Valley Late-Fall,0.144,FORK,0.0297,UNKNOWN,5.33,UNKNOWN,MACFL-16528,MACFL,nep
158075,H,Central Valley Late-Fall,0.135,FORK,0.0274,UNKNOWN,5.33,UNKNOWN,MACFL-16529,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0331,UNKNOWN,5.33,UNKNOWN,MACFL-16530,MACFL,nep
158075,H,Central Valley Late-Fall,0.145,FORK,0.0304,UNKNOWN,5.33,UNKNOWN,MACFL-16531,MACFL,nep
158075,H,Central Valley Late-Fall,0.156,FORK,0.0393,UNKNOWN,5.33,UNKNOWN,MACFL-16532,MACFL,nep
158075,H,Central Valley Late-Fall,0.137,FORK,0.0271,UNKNOWN,5.33,UNKNOWN,MACFL-16533,MACFL,nep
158075,H,Central Valley Late-Fall,0.158,FORK,0.0413,UNKNOWN,5.33,UNKNOWN,MACFL-16534,MACFL,nep
158075,H,Central Valley Late-Fall,0.138,FORK,0.029,UNKNOWN,5.33,UNKNOWN,MACFL-16535,MACFL,nep
158075,H,Central Valley Late-Fall,0.148,FORK,0.0329,UNKNOWN,5.33,UNKNOWN,MACFL-16536,MACFL,nep
158075,H,Central Valley Late-Fall,0.155,FORK,0.0407,UNKNOWN,5.33,UNKNOWN,MACFL-16537,MACFL,nep
158075,H,Central Valley Late-Fall,0.166,FORK,0.0503,UNKNOWN,5.33,UNKNOWN,MACFL-16538,MACFL,nep
254569,H,Cultus Lake,0.172,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-9160,MLNCHK,nep
254569,H,Cultus Lake,0.173,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-9157,MLNCHK,nep
127184,H,Tenderfoot Creek,0.138,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7584,MLNCHK,nep
127184,H,Tenderfoot Creek,0.137,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7585,MLNCHK,nep
127184,H,Tenderfoot Creek,0.137,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7586,MLNCHK,nep
127184,H,Tenderfoot Creek,0.137,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7587,MLNCHK,nep
127184,H,Tenderfoot Creek,0.136,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7588,MLNCHK,nep
127184,H,Tenderfoot Creek,0.137,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7589,MLNCHK,nep
127184,H,Tenderfoot Creek,0.16,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7590,MLNCHK,nep
127184,H,Tenderfoot Creek,0.134,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7591,MLNCHK,nep
127184,H,Tenderfoot Creek,0.133,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7592,MLNCHK,nep
127184,H,Tenderfoot Creek,0.14,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7593,MLNCHK,nep
127184,H,Tenderfoot Creek,0.139,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7594,MLNCHK,nep
127184,H,Tenderfoot Creek,0.147,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7595,MLNCHK,nep
127184,H,Tenderfoot Creek,0.145,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7596,MLNCHK,nep
127184,H,Tenderfoot Creek,0.14,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7597,MLNCHK,nep
127184,H,Tenderfoot Creek,0.132,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7598,MLNCHK,nep
127184,H,Tenderfoot Creek,0.132,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7599,MLNCHK,nep
127184,H,Tenderfoot Creek,0.128,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7600,MLNCHK,nep
127184,H,Tenderfoot Creek,0.127,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7601,MLNCHK,nep
127184,H,Tenderfoot Creek,0.126,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7602,MLNCHK,nep
127184,H,Tenderfoot Creek,0.126,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-7603,MLNCHK,nep
127184,H,Tenderfoot Creek,0.14,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8471,MLNCHK,nep
127184,H,Tenderfoot Creek,0.13,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8472,MLNCHK,nep
127184,H,Tenderfoot Creek,0.136,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8473,MLNCHK,nep
127184,H,Tenderfoot Creek,0.133,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8474,MLNCHK,nep
127184,H,Tenderfoot Creek,0.135,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8475,MLNCHK,nep
127184,H,Tenderfoot Creek,0.144,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8476,MLNCHK,nep
127184,H,Tenderfoot Creek,0.132,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8477,MLNCHK,nep
127184,H,Tenderfoot Creek,0.13,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8478,MLNCHK,nep
127184,H,Tenderfoot Creek,0.131,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8479,MLNCHK,nep
127184,H,Tenderfoot Creek,0.129,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8480,MLNCHK,nep
127184,H,Tenderfoot Creek,0.13,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8481,MLNCHK,nep
127184,H,Tenderfoot Creek,0.141,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8482,MLNCHK,nep
127184,H,Tenderfoot Creek,0.146,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8483,MLNCHK,nep
127184,H,Tenderfoot Creek,0.131,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8484,MLNCHK,nep
127184,H,Tenderfoot Creek,0.146,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8485,MLNCHK,nep
127184,H,Tenderfoot Creek,0.141,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8486,MLNCHK,nep
127184,H,Tenderfoot Creek,0.141,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8487,MLNCHK,nep
127184,H,Tenderfoot Creek,0.131,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8488,MLNCHK,nep
127184,H,Tenderfoot Creek,0.141,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8489,MLNCHK,nep
127184,H,Tenderfoot Creek,0.132,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8490,MLNCHK,nep
127184,H,Tenderfoot Creek,0.129,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8491,MLNCHK,nep
127184,H,Tenderfoot Creek,0.126,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8492,MLNCHK,nep
127184,H,Tenderfoot Creek,0.127,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8493,MLNCHK,nep
127184,H,Tenderfoot Creek,0.128,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8494,MLNCHK,nep
127184,H,Tenderfoot Creek,0.132,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8495,MLNCHK,nep
127184,H,Tenderfoot Creek,0.13,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8496,MLNCHK,nep
127184,H,Tenderfoot Creek,0.137,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8497,MLNCHK,nep
127184,H,Tenderfoot Creek,0.126,FORK,0.345,UNKNOWN,5.33,UNKNOWN,MLNCHK-8498,MLNCHK,nep
