release_reference_id,release_reference_type,latitude (degrees_north),longitude (degrees_east),time (UTC),expected_enddate (UTC),manufacturer,tag_model,tag_serial_number,tag_coding_system,transmitted_id,transmittername,release_project_reference,tag_device_id,datacenter_reference
MACFL-14638,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7436H,A69-1303,1483,A69-1303-1483,MACFL,A69-1303-1483,nep
MACFL-14639,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7409H,A69-1303,1456,A69-1303-1456,MACFL,A69-1303-1456,nep
MACFL-14640,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7416H,A69-1303,1463,A69-1303-1463,MACFL,A69-1303-1463,nep
MACFL-14641,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7406H,A69-1303,1453,A69-1303-1453,MACFL,A69-1303-1453,nep
MACFL-14642,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7444H,A69-1303,1491,A69-1303-1491,MACFL,A69-1303-1491,nep
MACFL-14643,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7403H,A69-1303,1450,A69-1303-1450,MACFL,A69-1303-1450,nep
MACFL-14644,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7408H,A69-1303,1455,A69-1303-1455,MACFL,A69-1303-1455,nep
MACFL-14645,ANIMAL,38.581239,-121.507286,2006-12-06T09:10:00Z,2007-01-15T09:10:00Z,VEMCO,V7,7407H,A69-1303,1454,A69-1303-1454,MACFL,A69-1303-1454,nep
MACFL-14646,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8719H,A69-1303,1801,A69-1303-1801,MACFL,A69-1303-1801,nep
MACFL-14647,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8718H,A69-1303,1800,A69-1303-1800,MACFL,A69-1303-1800,nep
MACFL-14648,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8720H,A69-1303,1802,A69-1303-1802,MACFL,A69-1303-1802,nep
MACFL-14649,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8710H,A69-1303,1792,A69-1303-1792,MACFL,A69-1303-1792,nep
MACFL-14650,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8717H,A69-1303,1799,A69-1303-1799,MACFL,A69-1303-1799,nep
MACFL-14651,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8716H,A69-1303,1798,A69-1303-1798,MACFL,A69-1303-1798,nep
MACFL-14652,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8715H,A69-1303,1797,A69-1303-1797,MACFL,A69-1303-1797,nep
MACFL-14653,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8714H,A69-1303,1796,A69-1303-1796,MACFL,A69-1303-1796,nep
MACFL-14654,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8713H,A69-1303,1795,A69-1303-1795,MACFL,A69-1303-1795,nep
MACFL-14655,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8721H,A69-1303,1803,A69-1303-1803,MACFL,A69-1303-1803,nep
MACFL-14656,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8711H,A69-1303,1793,A69-1303-1793,MACFL,A69-1303-1793,nep
MACFL-14657,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8702H,A69-1303,1784,A69-1303-1784,MACFL,A69-1303-1784,nep
MACFL-14658,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8712H,A69-1303,1794,A69-1303-1794,MACFL,A69-1303-1794,nep
MACFL-14659,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8709H,A69-1303,1791,A69-1303-1791,MACFL,A69-1303-1791,nep
MACFL-14660,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8701H,A69-1303,1783,A69-1303-1783,MACFL,A69-1303-1783,nep
MACFL-14661,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8703H,A69-1303,1785,A69-1303-1785,MACFL,A69-1303-1785,nep
MACFL-14662,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8704H,A69-1303,1786,A69-1303-1786,MACFL,A69-1303-1786,nep
MACFL-14663,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8705H,A69-1303,1787,A69-1303-1787,MACFL,A69-1303-1787,nep
MACFL-14664,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8706H,A69-1303,1788,A69-1303-1788,MACFL,A69-1303-1788,nep
MACFL-14665,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8707H,A69-1303,1789,A69-1303-1789,MACFL,A69-1303-1789,nep
MACFL-14666,ANIMAL,38.600592,-121.509025,2007-01-17T12:00:00Z,2007-02-26T12:00:00Z,VEMCO,V7,8708H,A69-1303,1790,A69-1303-1790,MACFL,A69-1303-1790,nep
MACFL-14667,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8738H,A69-1303,1820,A69-1303-1820,MACFL,A69-1303-1820,nep
MACFL-14668,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8745H,A69-1303,1827,A69-1303-1827,MACFL,A69-1303-1827,nep
MACFL-14669,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8740H,A69-1303,1822,A69-1303-1822,MACFL,A69-1303-1822,nep
MACFL-14670,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8741H,A69-1303,1823,A69-1303-1823,MACFL,A69-1303-1823,nep
MACFL-14671,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8742H,A69-1303,1824,A69-1303-1824,MACFL,A69-1303-1824,nep
MACFL-14672,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8739H,A69-1303,1821,A69-1303-1821,MACFL,A69-1303-1821,nep
MACFL-14673,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8746H,A69-1303,1828,A69-1303-1828,MACFL,A69-1303-1828,nep
MACFL-14674,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8747H,A69-1303,1829,A69-1303-1829,MACFL,A69-1303-1829,nep
MACFL-14675,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8748H,A69-1303,1830,A69-1303-1830,MACFL,A69-1303-1830,nep
MACFL-14676,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8759H,A69-1303,1841,A69-1303-1841,MACFL,A69-1303-1841,nep
MACFL-14677,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8762H,A69-1303,1844,A69-1303-1844,MACFL,A69-1303-1844,nep
MACFL-14678,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8761H,A69-1303,1843,A69-1303-1843,MACFL,A69-1303-1843,nep
MACFL-14679,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8760H,A69-1303,1842,A69-1303-1842,MACFL,A69-1303-1842,nep
MACFL-14680,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8730H,A69-1303,1812,A69-1303-1812,MACFL,A69-1303-1812,nep
MACFL-14681,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8727H,A69-1303,1809,A69-1303-1809,MACFL,A69-1303-1809,nep
MACFL-14682,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8729H,A69-1303,1811,A69-1303-1811,MACFL,A69-1303-1811,nep
MACFL-14683,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8731H,A69-1303,1813,A69-1303-1813,MACFL,A69-1303-1813,nep
MACFL-14684,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8763H,A69-1303,1845,A69-1303-1845,MACFL,A69-1303-1845,nep
MACFL-14685,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8732H,A69-1303,1814,A69-1303-1814,MACFL,A69-1303-1814,nep
MACFL-14686,ANIMAL,38.600592,-121.509025,2007-01-17T15:00:00Z,2007-02-26T15:00:00Z,VEMCO,V7,8728H,A69-1303,1810,A69-1303-1810,MACFL,A69-1303-1810,nep
MACFL-14687,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8756H,A69-1303,1838,A69-1303-1838,MACFL,A69-1303-1838,nep
MACFL-14688,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8755H,A69-1303,1837,A69-1303-1837,MACFL,A69-1303-1837,nep
MACFL-14689,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8749H,A69-1303,1831,A69-1303-1831,MACFL,A69-1303-1831,nep
MACFL-14690,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8723H,A69-1303,1805,A69-1303-1805,MACFL,A69-1303-1805,nep
MACFL-14691,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8722H,A69-1303,1804,A69-1303-1804,MACFL,A69-1303-1804,nep
MACFL-14692,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8754H,A69-1303,1836,A69-1303-1836,MACFL,A69-1303-1836,nep
MACFL-14693,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8753H,A69-1303,1835,A69-1303-1835,MACFL,A69-1303-1835,nep
MACFL-14694,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8752H,A69-1303,1834,A69-1303-1834,MACFL,A69-1303-1834,nep
MACFL-14695,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8750H,A69-1303,1832,A69-1303-1832,MACFL,A69-1303-1832,nep
MACFL-14696,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8735H,A69-1303,1817,A69-1303-1817,MACFL,A69-1303-1817,nep
MACFL-14697,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8751H,A69-1303,1833,A69-1303-1833,MACFL,A69-1303-1833,nep
MACFL-14698,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8734H,A69-1303,1816,A69-1303-1816,MACFL,A69-1303-1816,nep
MACFL-14699,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8724H,A69-1303,1806,A69-1303-1806,MACFL,A69-1303-1806,nep
MACFL-14700,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8736H,A69-1303,1818,A69-1303-1818,MACFL,A69-1303-1818,nep
MACFL-14701,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8737H,A69-1303,1819,A69-1303-1819,MACFL,A69-1303-1819,nep
MACFL-14702,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8743H,A69-1303,1825,A69-1303-1825,MACFL,A69-1303-1825,nep
MACFL-14703,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8744H,A69-1303,1826,A69-1303-1826,MACFL,A69-1303-1826,nep
MACFL-14704,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8726H,A69-1303,1808,A69-1303-1808,MACFL,A69-1303-1808,nep
MACFL-14705,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8725H,A69-1303,1807,A69-1303-1807,MACFL,A69-1303-1807,nep
MACFL-14706,ANIMAL,38.600592,-121.509025,2007-01-17T21:00:00Z,2007-02-26T21:00:00Z,VEMCO,V7,8733H,A69-1303,1815,A69-1303-1815,MACFL,A69-1303-1815,nep
MACFL-14707,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8769H,A69-1303,1851,A69-1303-1851,MACFL,A69-1303-1851,nep
MACFL-14708,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8772H,A69-1303,1854,A69-1303-1854,MACFL,A69-1303-1854,nep
MACFL-14709,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,7402H,A69-1303,1449,A69-1303-1449,MACFL,A69-1303-1449,nep
MACFL-14710,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8778H,A69-1303,1860,A69-1303-1860,MACFL,A69-1303-1860,nep
MACFL-14711,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8777H,A69-1303,1859,A69-1303-1859,MACFL,A69-1303-1859,nep
MACFL-14712,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8776H,A69-1303,1858,A69-1303-1858,MACFL,A69-1303-1858,nep
MACFL-14713,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8775H,A69-1303,1857,A69-1303-1857,MACFL,A69-1303-1857,nep
MACFL-14714,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8773H,A69-1303,1855,A69-1303-1855,MACFL,A69-1303-1855,nep
MACFL-14715,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8770H,A69-1303,1852,A69-1303-1852,MACFL,A69-1303-1852,nep
MACFL-14716,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,7404H,A69-1303,1451,A69-1303-1451,MACFL,A69-1303-1451,nep
MACFL-14717,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8767H,A69-1303,1849,A69-1303-1849,MACFL,A69-1303-1849,nep
MACFL-14718,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8766H,A69-1303,1848,A69-1303-1848,MACFL,A69-1303-1848,nep
MACFL-14719,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8768H,A69-1303,1850,A69-1303-1850,MACFL,A69-1303-1850,nep
MACFL-14720,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8765H,A69-1303,1847,A69-1303-1847,MACFL,A69-1303-1847,nep
MACFL-14721,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8764H,A69-1303,1846,A69-1303-1846,MACFL,A69-1303-1846,nep
MACFL-14722,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8757H,A69-1303,1839,A69-1303-1839,MACFL,A69-1303-1839,nep
MACFL-14723,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,7417H,A69-1303,1464,A69-1303-1464,MACFL,A69-1303-1464,nep
MACFL-14724,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8758H,A69-1303,1840,A69-1303-1840,MACFL,A69-1303-1840,nep
MACFL-14725,ANIMAL,38.600592,-121.509025,2007-01-18T07:00:00Z,2007-02-27T07:00:00Z,VEMCO,V7,8774H,A69-1303,1856,A69-1303-1856,MACFL,A69-1303-1856,nep
MACFL-14726,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046440,A69-1303,15585,A69-1303-15585,MACFL,A69-1303-15585,nep
MACFL-14727,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046316,A69-1303,15459,A69-1303-15459,MACFL,A69-1303-15459,nep
MACFL-14728,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046352,A69-1303,15496,A69-1303-15496,MACFL,A69-1303-15496,nep
MACFL-14729,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046444,A69-1303,15589,A69-1303-15589,MACFL,A69-1303-15589,nep
MACFL-14730,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046341,A69-1303,15485,A69-1303-15485,MACFL,A69-1303-15485,nep
MACFL-14731,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046433,A69-1303,15578,A69-1303-15578,MACFL,A69-1303-15578,nep
MACFL-14732,ANIMAL,38.581239,-121.507286,2007-12-04T15:45:00Z,2008-02-12T15:45:00Z,VEMCO,V7,1046304,A69-1303,15447,A69-1303-15447,MACFL,A69-1303-15447,nep
MACFL-14733,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046441,A69-1303,15586,A69-1303-15586,MACFL,A69-1303-15586,nep
MACFL-14734,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046305,A69-1303,15448,A69-1303-15448,MACFL,A69-1303-15448,nep
MACFL-14735,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046333,A69-1303,15476,A69-1303-15476,MACFL,A69-1303-15476,nep
MACFL-14736,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046315,A69-1303,15458,A69-1303-15458,MACFL,A69-1303-15458,nep
MACFL-14737,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046325,A69-1303,15468,A69-1303-15468,MACFL,A69-1303-15468,nep
MACFL-14738,ANIMAL,38.581239,-121.507286,2007-12-04T16:47:00Z,2008-02-12T16:47:00Z,VEMCO,V7,1046319,A69-1303,15462,A69-1303-15462,MACFL,A69-1303-15462,nep
MACFL-14739,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046426,A69-1303,15571,A69-1303-15571,MACFL,A69-1303-15571,nep
MACFL-14740,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046450,A69-1303,15595,A69-1303-15595,MACFL,A69-1303-15595,nep
MACFL-14741,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046321,A69-1303,15464,A69-1303-15464,MACFL,A69-1303-15464,nep
MACFL-14742,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046320,A69-1303,15463,A69-1303-15463,MACFL,A69-1303-15463,nep
MACFL-14743,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046302,A69-1303,15445,A69-1303-15445,MACFL,A69-1303-15445,nep
MACFL-14744,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046428,A69-1303,15573,A69-1303-15573,MACFL,A69-1303-15573,nep
MACFL-14745,ANIMAL,38.581239,-121.507286,2007-12-04T17:47:00Z,2008-02-12T17:47:00Z,VEMCO,V7,1046336,A69-1303,15479,A69-1303-15479,MACFL,A69-1303-15479,nep
MACFL-14746,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046330,A69-1303,15473,A69-1303-15473,MACFL,A69-1303-15473,nep
MACFL-14747,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046301,A69-1303,15444,A69-1303-15444,MACFL,A69-1303-15444,nep
MACFL-14748,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046306,A69-1303,15449,A69-1303-15449,MACFL,A69-1303-15449,nep
MACFL-14749,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046435,A69-1303,15580,A69-1303-15580,MACFL,A69-1303-15580,nep
MACFL-14750,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046443,A69-1303,15588,A69-1303-15588,MACFL,A69-1303-15588,nep
MACFL-14751,ANIMAL,38.581239,-121.507286,2007-12-04T18:45:00Z,2008-02-12T18:45:00Z,VEMCO,V7,1046312,A69-1303,15455,A69-1303-15455,MACFL,A69-1303-15455,nep
MACFL-14752,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046427,A69-1303,15572,A69-1303-15572,MACFL,A69-1303-15572,nep
MACFL-14753,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046303,A69-1303,15446,A69-1303-15446,MACFL,A69-1303-15446,nep
MACFL-14754,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046300,A69-1303,15443,A69-1303-15443,MACFL,A69-1303-15443,nep
MACFL-14755,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046309,A69-1303,15452,A69-1303-15452,MACFL,A69-1303-15452,nep
MACFL-14756,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046318,A69-1303,15461,A69-1303-15461,MACFL,A69-1303-15461,nep
MACFL-14757,ANIMAL,38.581239,-121.507286,2007-12-04T19:45:00Z,2008-02-12T19:45:00Z,VEMCO,V7,1046439,A69-1303,15584,A69-1303-15584,MACFL,A69-1303-15584,nep
MACFL-14758,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046299,A69-1303,15442,A69-1303-15442,MACFL,A69-1303-15442,nep
MACFL-14759,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046328,A69-1303,15471,A69-1303-15471,MACFL,A69-1303-15471,nep
MACFL-14760,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046331,A69-1303,15474,A69-1303-15474,MACFL,A69-1303-15474,nep
MACFL-14761,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046334,A69-1303,15477,A69-1303-15477,MACFL,A69-1303-15477,nep
MACFL-14762,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046432,A69-1303,15577,A69-1303-15577,MACFL,A69-1303-15577,nep
MACFL-14763,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046425,A69-1303,15570,A69-1303-15570,MACFL,A69-1303-15570,nep
MACFL-14764,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046451,A69-1303,15596,A69-1303-15596,MACFL,A69-1303-15596,nep
MACFL-14765,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046411,A69-1303,15556,A69-1303-15556,MACFL,A69-1303-15556,nep
MACFL-14766,ANIMAL,38.581239,-121.507286,2007-12-04T23:10:00Z,2008-02-12T23:10:00Z,VEMCO,V7,1046434,A69-1303,15579,A69-1303-15579,MACFL,A69-1303-15579,nep
MACFL-14767,ANIMAL,38.581239,-121.507286,2007-12-04T23:35:00Z,2008-02-12T23:35:00Z,VEMCO,V7,1046342,A69-1303,15486,A69-1303-15486,MACFL,A69-1303-15486,nep
MACFL-14768,ANIMAL,38.581239,-121.507286,2007-12-04T23:35:00Z,2008-02-12T23:35:00Z,VEMCO,V7,1046327,A69-1303,15470,A69-1303-15470,MACFL,A69-1303-15470,nep
MACFL-14769,ANIMAL,38.581239,-121.507286,2007-12-04T23:35:00Z,2008-02-12T23:35:00Z,VEMCO,V7,1046448,A69-1303,15593,A69-1303-15593,MACFL,A69-1303-15593,nep
MACFL-14770,ANIMAL,38.581239,-121.507286,2007-12-04T23:35:00Z,2008-02-12T23:35:00Z,VEMCO,V7,1046322,A69-1303,15465,A69-1303-15465,MACFL,A69-1303-15465,nep
