recovery_id,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments,recovery_project_reference,datacenter_reference
ACB049-VR2W-113307-2,69.24448502,-106.697769,2016-08-02T18:57:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB053-VR2W-124672-2,69.48643,-104.33802,2016-08-01T05:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB054-VR2W-122711-2,69.55395998,-104.177904,2016-08-22T22:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB055-VR2W-122710-2,69.72388,-104.49605,2016-08-01T05:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB056-VR2W-122709-2,69.87243,-104.85633,2016-08-01T05:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB058-VR2W-114020-2,69.44125,-106.66981,2016-08-09T03:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB059-VR2W-110150-2,69.43862398,-106.694527,2016-08-09T03:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB061-VR2W-122715-2,69.3743,-105.0409,2016-08-16T19:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
MAL05-108620,46.533365,-63.774083,2015-09-28T17:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,V2LMAL,OTN-Global
ACB063-VR2W-126952-1,69.41721,-106.14064,2016-08-21T20:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB064-VR2W-127909-1,69.36568,-106.01725,2016-08-21T21:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB065-VR2W-127946-1,69.39203,-105.76927,2016-08-21T21:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB067-VR2W-127910-1,69.39725,-104.56188,2016-08-11T06:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB068-VR2W-126818-1,69.40489,-104.57385,2016-08-12T06:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB070-VR2W-127913-1,69.46306,-105.51177,2016-08-12T08:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB072-VR2W-126954-1,69.4335,-105.16711,2016-08-11T06:30:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB073-VR2W-110548-1,69.4262,-105.16147,2016-08-11T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACB075-VR2W-110522-1,69.40984,-105.14706,2016-08-11T08:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACB,OTN-Global
ACS-SC1-1115765-1,65.4777,-65.8898,2012-08-25T20:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SC3-1115767-1,65.4646,-65.971,2012-08-25T22:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS025-VR2W-110159-1,65.95117,-66.35183,2011-07-12T23:32:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SC2-1115768-1,65.4712,-65.9307,2012-08-25T21:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SA3-1115771-1,65.8145,-66.2198,2012-08-31T20:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SD1-VR2W-69-113621-1,65.3415,-65.7868,2012-08-26T18:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SD1-1115770-1,65.3415,-65.7868,2012-08-26T18:47:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SD2-1115777-1,65.3492,-65.7479,2012-08-26T19:27:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS025-RBR TR-1050-09140-1,65.95117,-66.35183,2011-07-12T23:32:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SD3-1115774-1,65.3568,-65.7087,2012-08-26T20:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE1-1115775-1,65.23,-65.5544,2012-08-26T23:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE2-1115773-1,65.2377,-65.5144,2012-08-26T22:19:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE3R1-1115776-1,65.2445,-65.4755,2012-08-26T21:39:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE3R2-1115763-1,65.2363,-65.5673,2012-08-29T23:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS015-RBR TR-1050-09031-1,65.9364,-66.2053,2011-08-10T20:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS010-RBR TR-1050-09151-1,65.96793,-66.35099,2011-07-13T22:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS011-RBR TR-1050-09123-1,65.96146,-66.3215,2011-07-13T22:32:30Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
PANR1-TILT-167-1,66.1458,-65.7844,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: <phase_count>4</phase_count>,ACS,OTN-Global
SC1-Thermistor-9117-1,65.4777,-65.8898,2012-08-25T20:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: <phase_count>4</phase_count>,ACS,OTN-Global
SE3R4-TILT-169-1,65.23,-65.5548,2012-08-29T20:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: <phase_count>4</phase_count>,ACS,OTN-Global
ACS-SD2-VR2W-69-113624-1,65.3492,-65.7479,2012-08-26T19:27:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SA1-1115766-1,65.8266,-66.1373,2012-08-31T18:59:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SA2-1115772-1,65.8203,-66.1785,2012-08-31T19:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS014-RBR TR-1050-09139-1,65.94264,-66.23439,2011-07-13T23:09:50Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-PanR1-VR2W-180-300802-1,66.1458,-65.7844,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-PanR2-VR2W-180-300803-1,66.1473,-65.7817,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS013-RBR TR-1050-09150-1,65.94915,-66.26367,2011-07-13T22:59:09Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SD3-VR2W-69-113618-1,65.3568,-65.7087,2012-08-26T20:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS012-RBR TR-1050-09146-1,65.95504,-66.29242,2011-07-13T22:49:34Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE1-VR2W-69-113622-1,65.23,-65.5544,2012-08-26T23:01:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE2-VR2W-69-113629-1,65.2377,-65.5144,2012-08-26T22:19:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
MAL47-124702,46.526832,-63.753314,2015-09-28T18:38:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,V2LMAL,OTN-Global
ACS-SE3R1-VR2W-69-113625-1,65.2445,-65.4755,2012-08-26T21:39:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE3R2-VR2W-69-113620-1,65.2363,-65.5673,2012-08-29T22:44:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SE3R3-VR2W-69-113626-1,65.2377,-65.5673,2012-08-29T23:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS001-VR2W-110148-1,66.01957,-66.61344,2011-07-13T21:41:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS002-VR2W-110154-1,66.01829,-66.58431,2011-07-13T20:43:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS003-VR2W-110149-1,66.01186,-66.55526,2011-07-13T21:02:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS004-VR2W-110151-1,66.00568,-66.52592,2011-07-13T21:11:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS005-VR2W-110160-1,65.99931,-66.49643,2011-07-13T21:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS006-VR2W-110153-1,65.99328,-66.46783,2011-07-13T21:34:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SMouth1-VR2W-69-113661-1,64.7679,-63.9975,2012-09-18T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS007-VR2W-110127-1,65.98663,-66.43857,2011-07-13T21:46:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS008-VR2W-110130-1,65.98055,-66.40946,2011-07-13T22:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS009-VR2W-110156-1,65.97414,-66.38048,2011-07-13T22:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS010-VR2W-110124-1,65.96793,-66.35099,2011-07-13T22:21:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS008-RBR TR-1050-12669-1,65.98055,-66.40946,2011-07-13T22:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS009-RBR TR-1050-09141-1,65.97414,-66.38048,2011-07-13T22:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS011-VR2W-110126-1,65.96146,-66.3215,2011-07-13T22:32:30Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS012-VR2W-110121-1,65.95504,-66.29242,2011-07-13T22:49:34Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS013-VR2W-110118-1,65.94915,-66.26367,2011-07-13T22:59:09Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS014-VR2W-110119-1,65.94264,-66.23439,2011-07-13T23:09:50Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA1-VR2W-69-113642-1,66.1986,-66.7409,2012-09-19T17:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA2-VR2W-69-113651-1,66.1919,-66.7528,2012-09-19T17:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA3-VR2W-69-113647-1,66.1847,-66.7639,2012-09-19T17:41:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WC1-VR2W-69-113646-1,66.1099,-66.4471,2012-09-19T22:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WC2-VR2W-69-113652-1,66.1023,-66.4601,2012-09-19T22:34:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WC3-VR2W-69-113656-1,66.0957,-66.473,2012-09-19T22:54:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WC4-VR2W-69-113655-1,66.0883,-66.4864,2012-09-19T23:08:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WG1-VR2W-69-113649-2,65.9993,-66.4964,2012-08-31T15:35:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS015-VR2W-110122-1,65.9364,-66.2053,2011-08-10T20:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WG2-VR2W-69-113654-2,65.9932,-66.4679,2012-08-31T15:57:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WG3-VR2W-69-113648-2,65.9867,-66.4388,2012-08-31T16:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WG4-VR2W-69-113665-2,65.9764,-66.4685,2012-08-31T17:03:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WG5-VR2W-69-113645-2,65.9833,-66.499,2012-08-31T16:46:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS026-RBR TR-1050-09148-1,65.94491,-66.3229,2011-07-12T23:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS027-RBR TR-1050-09117-1,65.93842,-66.29419,2011-07-12T23:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS026-VR2W-110128-1,65.94491,-66.3229,2011-07-12T23:18:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS027-VR2W-110117-1,65.93842,-66.29419,2011-07-12T23:05:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS028-VR2W-110125-1,65.93224,-66.26475,2011-07-12T22:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS016-VR2W-110147-1,66.00814,-66.61431,2011-07-13T19:41:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS017-VR2W-110150-1,66.00174,-66.58447,2011-07-13T19:19:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS018-VR2W-110152-1,65.99546,-66.55585,2011-07-13T19:09:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS019-VR2W-110157-1,65.9892,-66.52713,2011-07-13T01:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS020-VR2W-110155-1,65.98329,-66.49862,2011-07-13T01:06:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS021-VR2W-110123-1,65.97642,-66.46866,2011-07-13T00:49:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS022-VR2W-110129-1,65.97027,-66.43971,2011-07-13T00:19:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS024-VR2W-110120-1,65.95748,-66.38125,2011-07-12T23:44:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS029-VR2W-110116-1,65.92581,-66.23588,2011-07-12T22:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS029-RBR TR-1050-09152-1,65.92581,-66.23588,2011-07-12T22:23:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS024-RBR TR-1050-09143-1,65.95748,-66.38125,2011-07-12T23:44:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-PanR1-VR2W-69-113633-1,66.1458,-65.7844,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-PanR3-VR2W-69-113631-1,66.151,-65.7719,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-PanR4-VR2W-69-113641-1,66.1523,-65.7686,2012-08-23T07:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SA2-VR2W-69-113623-1,65.8203,-66.1785,2012-08-31T19:40:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SA3-VR2W-69-113627-1,65.8145,-66.2198,2012-08-31T20:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SC1-VR2W-69-113636-1,65.4777,-65.8898,2012-08-25T20:12:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SC2-VR2W-69-113617-1,65.4712,-65.9307,2012-08-25T21:48:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-SC3-VR2W-69-113619-1,65.4646,-65.971,2012-08-25T22:24:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA4R1-VR2W-69-113644-1,66.1768,-66.7763,2012-09-19T17:58:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA4R2-VR2W-69-113667-1,66.1776,-66.781,2012-09-19T18:25:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WA4R3-VR2W-69-113653-1,66.1826,-66.7935,2012-09-19T18:41:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WB1-VR2W-69-113650-1,66.1679,-66.6359,2012-09-19T21:34:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WB2-VR2W-69-113643-1,66.1608,-66.6474,2012-09-19T21:22:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WB3-VR2W-69-113658-1,66.1534,-66.6606,2012-09-19T21:07:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS-WB4-VR2W-69-113659-1,66.1461,-66.6736,2012-09-19T20:50:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,UNKNOWN,ACS,OTN-Global
ACS2014-Gate 1-VR2W-122787-1,65.99326667,-66.49276667,2015-10-12T06:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee,ACS,OTN-Global
ACS2014-Gate 2-VR2W-122784-1,65.97263333,-66.47768333,2015-10-12T12:45:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee|Acoustic release caused some problems (not responding after release code) but mooring was successfully retrieved,ACS,OTN-Global
ACS2014-MM02-SM2M-4032839-1,65.2454,-65.47483333,2015-10-11T09:08:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,"Deployment/Recovery Notes: Nuliajuk, deep SM2m 4032839",ACS,OTN-Global
ACS2014-N5-VR2W-122789-1,66.05558333,-66.46985,2015-10-11T08:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee,ACS,OTN-Global
ACS2014-N6-VR2W-122782-1,66.07195,-66.41831667,2015-10-11T08:34:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee,ACS,OTN-Global
ACS2014-MM01-SM2M-4032858-1,65.31061667,-65.11536667,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk|Ice in the sound was too thick to access moorings|Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
ACS2014-N1-VR2W-122791-1,66.20011667,-66.88915,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee|Ice in the sound was too thick to access moorings|Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
ACS2014-N2-VR2W-122790-1,66.21441667,-66.84826667,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee|Ice in the sound was too thick to access moorings|Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
ACS2014-S01-VR2W-122793-1,65.81471667,-66.22013333,2015-10-11T17:39:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk|Mooring heavily wrapped with ropes/fishing gear,ACS,OTN-Global
ACS2014-S02-VR2W-122786-1,65.82628333,-66.13846667,2015-10-11T16:29:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Joavee,ACS,OTN-Global
ACS2014-S05-VR2W-122788-1,65.47535,-65.891,2015-10-11T13:10:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk - Aaron recorded 65.475 N,ACS,OTN-Global
ACS2014-S06-VR2W-122783-1,65.46468333,-65.9711,2015-10-11T12:20:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk,ACS,OTN-Global
ACS2014-S09-VR2W-122792-1,65.2369,-65.56731667,2015-10-11T06:14:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk - Aaron recorded -65.282 W,ACS,OTN-Global
CS2015-GATE01-VR2W-122787-2,65.99283,-66.493,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
ACS2014-MM02-VR2W-122785-1,65.2454,-65.47483333,2015-10-11T07:16:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Nuliajuk,ACS,OTN-Global
CS2015-GATE02-VR2W-122784-2,65.9765,-66.47767,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
CS2015-N04-VR2W-122782-1,66.15033,-66.69433,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
CS2015-N05-VR2W-127927-2,66.056,-66.47,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
CS2015-N06-VR2W-122789-2,66.07183,-66.41733,2016-08-16T03:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: Recovered by Paul McCarney on Joavee's boat,ACS,OTN-Global
CS2015-S01-VR2W-122786-2,65.815,-66.22033,2016-08-29T17:59:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S02-VR2W-122793-2,65.826,-66.13783,2016-08-29T18:52:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S03-VR2W-122783-1,65.62383,-66.00217,2016-08-29T21:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S04-VR2W-122788-1,65.631,-65.92,2016-08-29T20:00:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S05-VR2W-122785-2,65.475,-65.89117,2016-08-29T23:27:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S06-VR2W-122792-2,65.46483,-65.97083,2016-08-30T00:08:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
CS2015-S07-VR2W-127919-2,65.359,-65.7885,2016-08-30T01:56:00Z,RECOVERD,N,9999-12-31T23:59:59Z,UNKNOWN,Deployment/Recovery Notes: ,ACS,OTN-Global
